date,ret
2024-11-13,241536.0103205909
2024-11-14,242446.90436979992
2024-11-15,242398.41498892597
2024-11-18,242902.62027265196
2024-11-19,242902.62027265196
2024-11-20,242902.62027265196
2024-11-21,240572.83557623968
2024-11-22,240572.83557623968
2024-11-25,240572.83557623968
2024-11-26,240572.83557623968
2024-11-27,241720.71927105746
2024-11-29,239986.67365311622
2024-12-02,239986.67365311622
2024-12-03,239986.67365311622
2024-12-04,239986.67365311622
2024-12-05,239986.67365311622
2024-12-06,239986.67365311622
2024-12-09,239895.25553429782
2024-12-10,239934.2738560049
2024-12-11,241061.79514750701
2024-12-12,239749.88212700284
2024-12-13,241710.76540701502
2024-12-16,241443.32357535584
2024-12-17,241443.32357535584
2024-12-18,240244.67273124564
2024-12-19,242124.3194353341
2024-12-20,239239.02789403845
2024-12-23,239239.02789403845
2024-12-24,239239.02789403845
2024-12-26,239239.02789403845
2024-12-27,239239.02789403845
2024-12-30,239239.02789403845
2024-12-31,239418.37764581392
2025-01-02,243645.8221425314
2025-01-03,243186.45395202
2025-01-06,243186.45395202
2025-01-07,243645.9950414485
2025-01-08,243179.02934513468
2025-01-10,239226.88915077123
2025-01-13,235208.2791609872
2025-01-14,235208.2791609872
2025-01-15,236962.36118221737
2025-01-16,236730.13067473742
2025-01-17,236961.0179069861
2025-01-21,236961.0179069861
2025-01-22,236961.0179069861
2025-01-23,238739.28348656793
2025-01-24,238739.28348656793
2025-01-27,235488.24611189775
2025-01-28,235488.24611189775
2025-01-29,235488.24611189775
2025-01-30,236420.01884437565
2025-01-31,236420.01884437565
2025-02-03,234147.63252557607
2025-02-04,234147.63252557607
2025-02-05,234147.63252557607
2025-02-06,234147.63252557607
2025-02-07,233778.4758746503
2025-02-10,233315.085271976
2025-02-11,233315.085271976
2025-02-12,231453.6459634164
2025-02-13,231453.6459634164
2025-02-14,231453.6459634164
2025-02-18,230940.6207192743
2025-02-19,230940.6207192743
2025-02-20,230940.6207192743
2025-02-21,230940.6207192743
2025-02-24,230519.6810807787
2025-02-25,230519.6810807787
2025-02-26,230519.6810807787
2025-02-27,229062.8079825015
2025-02-28,226022.42973137888
